timestamp,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1574911474,796222,47.0,47.0,47.0,0.46,0.41,0.74,1.50,1.50,1.50,0.53,794920,31.0,31.0,31.0,545.48,274.20,1528.82,3066.04,3066.04,3066.04,0.52654
1574911475,796230,8.0,8.0,8.0,0.51,0.41,1.08,1.08,1.08,1.08,0.53,794941,21.0,21.0,21.0,237.34,140.64,868.22,1431.31,1431.31,1431.31,0.52656
1574911476,796252,22.0,22.0,22.0,16.82,1.21,111.08,230.82,230.82,230.82,0.53,794958,17.0,17.0,17.0,755.46,279.71,2384.46,2625.63,2625.63,2625.63,0.52656
1574911477,796253,1.0,1.0,1.0,0.44,0.44,0.44,0.44,0.44,0.44,0.53,794975,17.0,17.0,17.0,575.68,619.18,1296.04,1623.20,1623.20,1623.20,0.52656
1574911478,796298,45.0,45.0,45.0,7.00,0.52,3.88,278.40,278.40,278.40,0.53,794996,21.0,21.0,21.0,470.54,322.44,1397.75,1691.35,1691.35,1691.35,0.52658
1574911479,796298,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,795030,34.0,34.0,34.0,292.91,194.51,966.79,1426.06,1426.06,1426.06,0.52660
1574911480,796336,38.0,38.0,38.0,0.44,0.40,0.60,0.74,0.74,0.74,0.53,795058,28.0,28.0,28.0,440.62,183.76,1628.44,2497.71,2497.71,2497.71,0.52660
1574911481,796378,42.0,42.0,42.0,0.58,0.42,0.89,3.40,3.40,3.40,0.53,795079,21.0,21.0,21.0,349.25,166.99,952.63,1349.52,1349.52,1349.52,0.52664
1574911482,796402,24.0,24.0,24.0,1.44,0.71,1.54,17.22,17.22,17.22,0.53,795103,24.0,24.0,24.0,586.91,565.18,1336.93,1637.88,1637.88,1637.88,0.52665
1574911483,796429,27.0,27.0,27.0,0.45,0.42,0.74,0.78,0.78,0.78,0.53,795127,24.0,24.0,24.0,302.71,232.00,831.52,840.43,840.43,840.43,0.52659
1574911484,796445,16.0,16.0,16.0,0.47,0.43,0.56,0.62,0.62,0.62,0.53,795141,14.0,14.0,14.0,532.14,357.83,1415.58,1473.25,1473.25,1473.25,0.52660
1574911488,796557,8.0,8.0,8.0,9.96,0.43,76.74,76.74,76.74,76.74,0.53,795227,16.0,16.0,16.0,535.90,343.93,1074.79,1376.78,1376.78,1376.78,0.52672
1574911489,796606,49.0,49.0,49.0,0.46,0.41,0.57,2.32,2.32,2.32,0.53,795242,15.0,15.0,15.0,654.50,528.48,1624.24,1646.26,1646.26,1646.26,0.52674
1574911490,796652,46.0,46.0,46.0,0.45,0.44,0.62,0.69,0.69,0.69,0.53,795276,34.0,34.0,34.0,297.00,68.81,1287.65,2062.55,2062.55,2062.55,0.52675
1574911491,796670,18.0,18.0,18.0,0.53,0.43,0.86,1.52,1.52,1.52,0.53,795301,25.0,25.0,25.0,420.48,136.05,1580.20,1905.26,1905.26,1905.26,0.52676
1574911492,796691,21.0,21.0,21.0,0.54,0.45,0.68,2.30,2.30,2.30,0.53,795318,17.0,17.0,17.0,525.26,243.92,1253.05,2359.30,2359.30,2359.30,0.52676
1574911493,796696,5.0,5.0,5.0,0.50,0.44,0.78,0.78,0.78,0.78,0.53,795342,24.0,24.0,24.0,469.32,307.23,1175.45,2921.33,2921.33,2921.33,0.52677
1574911494,796737,41.0,41.0,41.0,0.43,0.41,0.58,0.67,0.67,0.67,0.53,795371,29.0,29.0,29.0,268.96,181.80,1484.78,1867.51,1867.51,1867.51,0.52678
1574911495,796753,16.0,16.0,16.0,0.56,0.50,0.77,0.96,0.96,0.96,0.53,795389,18.0,18.0,18.0,566.06,414.71,1584.40,2160.07,2160.07,2160.07,0.52679
1574911496,796814,61.0,61.0,61.0,1.92,0.42,0.87,1.37,89.19,89.19,0.53,795422,33.0,33.0,33.0,290.04,111.08,1293.94,1953.50,1953.50,1953.50,0.52680
1574911497,796845,31.0,31.0,31.0,0.43,0.42,0.63,0.69,0.69,0.69,0.53,795453,31.0,31.0,31.0,327.22,210.89,1045.95,2690.65,2690.65,2690.65,0.52681
1574911498,796864,19.0,19.0,19.0,1.46,0.58,4.31,8.27,8.27,8.27,0.53,795473,20.0,20.0,20.0,546.29,201.20,2004.88,2562.72,2562.72,2562.72,0.52682
1574911499,796894,30.0,30.0,30.0,0.61,0.41,1.63,4.37,4.37,4.37,0.53,795500,27.0,27.0,27.0,375.28,224.00,1132.46,1436.55,1436.55,1436.55,0.52684
1574911500,796899,5.0,5.0,5.0,0.49,0.49,0.56,0.56,0.56,0.56,0.53,795517,17.0,17.0,17.0,564.57,338.43,1589.64,2014.31,2014.31,2014.31,0.52684
1574911501,796982,83.0,83.0,83.0,1.12,0.41,0.83,1.76,55.71,55.71,0.53,795538,21.0,21.0,21.0,414.57,113.51,1449.13,2134.90,2134.90,2134.90,0.52686
1574911502,797008,26.0,26.0,26.0,74.86,1.47,726.66,853.54,853.54,853.54,0.53,795560,22.0,22.0,22.0,529.25,289.93,1497.37,1521.48,1521.48,1521.48,0.52688
1574911503,797059,51.0,51.0,51.0,0.44,0.41,0.62,0.67,0.74,0.74,0.53,795587,27.0,27.0,27.0,328.63,196.74,1264.58,1915.75,1915.75,1915.75,0.52689
1574911504,797082,23.0,23.0,23.0,0.59,0.48,1.01,1.52,1.52,1.52,0.53,795616,29.0,29.0,29.0,357.03,261.88,890.77,1092.62,1092.62,1092.62,0.52699
1574911505,797087,5.0,5.0,5.0,0.47,0.45,0.52,0.52,0.52,0.52,0.53,795644,28.0,28.0,28.0,372.75,241.57,1067.45,2039.48,2039.48,2039.48,0.52700
1574911506,797095,8.0,8.0,8.0,0.56,0.57,0.72,0.72,0.72,0.72,0.53,795668,24.0,24.0,24.0,349.45,181.01,1018.17,1293.94,1293.94,1293.94,0.52702
1574911507,797128,33.0,33.0,33.0,0.44,0.38,0.56,1.52,1.52,1.52,0.53,795690,22.0,22.0,22.0,301.92,149.82,694.16,2250.24,2250.24,2250.24,0.52703
1574911508,797136,8.0,8.0,8.0,0.41,0.38,0.64,0.64,0.64,0.64,0.53,795719,29.0,29.0,29.0,506.25,77.86,2254.44,2722.10,2722.10,2722.10,0.52703
1574911509,797154,18.0,18.0,18.0,0.62,0.55,1.01,1.25,1.25,1.25,0.53,795742,23.0,23.0,23.0,347.56,116.39,1118.83,2151.68,2151.68,2151.68,0.52704
1574911510,797166,12.0,12.0,12.0,67.26,0.52,3.61,797.97,797.97,797.97,0.53,795765,23.0,23.0,23.0,358.96,59.51,1563.43,1600.13,1600.13,1600.13,0.52705
1574911511,797199,33.0,33.0,33.0,0.45,0.39,0.67,0.80,0.80,0.80,0.53,795787,22.0,22.0,22.0,544.89,334.76,2056.26,2392.85,2392.85,2392.85,0.52705
1574911512,797217,18.0,18.0,18.0,5.42,0.50,2.76,85.46,85.46,85.46,0.53,795802,15.0,15.0,15.0,396.98,187.43,1301.28,1326.45,1326.45,1326.45,0.52707
1574911513,797262,45.0,45.0,45.0,0.45,0.42,0.67,0.93,0.93,0.93,0.53,795837,35.0,35.0,35.0,257.16,147.32,521.67,2306.87,2306.87,2306.87,0.52708
1574911514,797277,15.0,15.0,15.0,54.18,0.52,280.76,522.45,522.45,522.45,0.53,795854,17.0,17.0,17.0,350.83,118.42,913.31,2401.24,2401.24,2401.24,0.52709
1574911515,797322,45.0,45.0,45.0,0.42,0.41,0.55,0.78,0.78,0.78,0.53,795875,21.0,21.0,21.0,904.59,241.57,3500.15,3529.51,3529.51,3529.51,0.52709
1574911516,797331,9.0,9.0,9.0,0.52,0.46,0.96,0.96,0.96,0.96,0.53,795905,30.0,30.0,30.0,386.41,291.24,859.83,1150.29,1150.29,1150.29,0.52714
1574911517,797378,47.0,47.0,47.0,0.56,0.40,0.86,5.12,5.12,5.12,0.53,795925,20.0,20.0,20.0,376.96,327.16,762.84,1085.28,1085.28,1085.28,0.52728
1574911518,797391,13.0,13.0,13.0,0.46,0.42,0.55,0.72,0.72,0.72,0.53,795951,26.0,26.0,26.0,483.90,413.40,1225.79,1400.90,1400.90,1400.90,0.52730
1574911519,797391,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,795976,25.0,25.0,25.0,235.30,162.14,513.28,1176.50,1176.50,1176.50,0.52732
1574911520,797396,5.0,5.0,5.0,0.50,0.52,0.55,0.55,0.55,0.55,0.53,795998,22.0,22.0,22.0,368.30,115.02,1497.37,1908.41,1908.41,1908.41,0.52733
1574911526,797561,5.0,5.0,5.0,1.93,0.62,7.54,7.54,7.54,7.54,0.53,796113,18.0,18.0,18.0,561.25,198.84,1363.15,2069.89,2069.89,2069.89,0.52735
1574911527,797622,61.0,61.0,61.0,1.30,0.40,0.83,9.08,44.37,44.37,0.53,796130,17.0,17.0,17.0,418.51,240.65,1405.09,1609.56,1609.56,1609.56,0.52737
1574911528,797634,12.0,12.0,12.0,0.46,0.43,0.58,0.81,0.81,0.81,0.53,796158,28.0,28.0,28.0,360.47,100.34,1799.36,2081.42,2081.42,2081.42,0.52738
1574911529,797640,6.0,6.0,6.0,24.84,0.77,143.13,143.13,143.13,143.13,0.53,796177,19.0,19.0,19.0,577.23,342.36,2480.93,2562.72,2562.72,2562.72,0.52738
1574911530,797662,22.0,22.0,22.0,0.51,0.48,0.64,0.72,0.72,0.72,0.53,796197,20.0,20.0,20.0,697.57,416.28,2018.51,2797.60,2797.60,2797.60,0.52739
1574911531,797721,59.0,59.0,59.0,0.44,0.40,0.79,0.82,0.90,0.90,0.53,796219,22.0,22.0,22.0,479.81,380.37,898.63,2258.63,2258.63,2258.63,0.52740
1574911532,797721,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,796245,26.0,26.0,26.0,417.05,338.43,662.70,1822.43,1822.43,1822.43,0.52741
1574911533,797721,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,796264,19.0,19.0,19.0,451.24,393.48,999.29,1564.48,1564.48,1564.48,0.52741
1574911534,797736,15.0,15.0,15.0,0.45,0.41,0.58,0.61,0.61,0.61,0.53,796281,17.0,17.0,17.0,391.20,131.27,1155.53,1169.16,1169.16,1169.16,0.52745
1574911535,797753,17.0,17.0,17.0,8.55,0.51,1.52,135.92,135.92,135.92,0.53,796299,18.0,18.0,18.0,556.81,192.41,1930.43,2388.66,2388.66,2388.66,0.52745
1574911536,797757,4.0,4.0,4.0,0.74,0.54,0.99,0.99,0.99,0.99,0.53,796315,16.0,16.0,16.0,706.26,295.70,1652.56,2527.07,2527.07,2527.07,0.52745
1574911537,797812,55.0,55.0,55.0,0.58,0.44,1.17,1.26,3.80,3.80,0.53,796342,27.0,27.0,27.0,348.98,113.57,1426.06,1855.98,1855.98,1855.98,0.52747
1574911538,797812,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,796358,16.0,16.0,16.0,259.58,134.87,551.03,1689.26,1689.26,1689.26,0.52747
1574911539,797851,39.0,39.0,39.0,0.44,0.43,0.61,0.62,0.62,0.62,0.53,796380,22.0,22.0,22.0,279.32,89.46,1151.34,2338.32,2338.32,2338.32,0.52748
1574911540,797857,6.0,6.0,6.0,0.42,0.40,0.48,0.48,0.48,0.48,0.53,796399,19.0,19.0,19.0,495.77,108.72,3040.87,3495.95,3495.95,3495.95,0.52748
1574911541,797861,4.0,4.0,4.0,148.22,1.29,587.20,587.20,587.20,587.20,0.53,796408,9.0,9.0,9.0,1660.65,731.91,4383.05,4383.05,4383.05,4383.05,0.52748
1574911542,797909,48.0,48.0,48.0,0.41,0.39,0.57,0.78,0.78,0.78,0.53,796432,24.0,24.0,24.0,785.50,500.70,1707.08,4550.82,4550.82,4550.82,0.52749
1574911543,797941,32.0,32.0,32.0,0.53,0.42,1.16,1.62,1.62,1.62,0.53,796453,21.0,21.0,21.0,497.56,434.37,1155.53,1540.36,1540.36,1540.36,0.52751
1574911544,797947,6.0,6.0,6.0,0.49,0.40,0.66,0.66,0.66,0.66,0.53,796466,13.0,13.0,13.0,331.30,308.02,624.95,1303.38,1303.38,1303.38,0.52752
1574911545,797964,17.0,17.0,17.0,0.39,0.37,0.49,0.50,0.50,0.50,0.53,796498,32.0,32.0,32.0,400.45,181.93,1377.83,1686.11,1686.11,1686.11,0.52753
1574911546,797978,14.0,14.0,14.0,0.39,0.37,0.50,0.51,0.51,0.51,0.53,796522,24.0,24.0,24.0,499.88,451.94,1639.97,1693.45,1693.45,1693.45,0.52754
1574911547,797992,14.0,14.0,14.0,32.92,0.47,1.94,452.72,452.72,452.72,0.53,796534,12.0,12.0,12.0,526.33,382.99,1021.31,1301.28,1301.28,1301.28,0.52756
1574911548,797992,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,796554,20.0,20.0,20.0,380.43,171.70,1257.24,2889.88,2889.88,2889.88,0.52756
1574911549,798028,36.0,36.0,36.0,19.97,0.48,4.52,681.05,681.05,681.05,0.53,796583,29.0,29.0,29.0,458.15,255.98,1388.31,2275.41,2275.41,2275.41,0.52757
1574911552,798125,40.0,40.0,40.0,0.48,0.41,0.80,1.49,1.49,1.49,0.53,796658,25.0,25.0,25.0,358.94,224.53,1101.00,1195.38,1195.38,1195.38,0.52767
1574911553,798129,4.0,4.0,4.0,0.51,0.41,0.77,0.77,0.77,0.77,0.53,796677,19.0,19.0,19.0,355.05,321.91,778.04,1057.49,1057.49,1057.49,0.52775
1574911554,798153,24.0,24.0,24.0,6.81,0.47,15.28,133.37,133.37,133.37,0.53,796700,23.0,23.0,23.0,656.29,306.97,1901.07,2533.36,2533.36,2533.36,0.52775
1574911555,798204,51.0,51.0,51.0,0.43,0.40,0.61,0.66,0.81,0.81,0.53,796721,21.0,21.0,21.0,355.75,296.48,795.34,867.70,867.70,867.70,0.52765
1574911556,798232,28.0,28.0,28.0,0.43,0.39,0.60,0.84,0.84,0.84,0.53,796738,17.0,17.0,17.0,292.90,100.53,927.47,2038.43,2038.43,2038.43,0.52766
1574911557,798242,10.0,10.0,10.0,0.43,0.41,0.55,0.55,0.55,0.55,0.53,796758,20.0,20.0,20.0,336.85,87.82,1873.81,2388.66,2388.66,2388.66,0.52767
1574911558,798263,21.0,21.0,21.0,0.61,0.40,0.52,4.56,4.56,4.56,0.53,796775,17.0,17.0,17.0,655.42,62.00,2789.21,2887.78,2887.78,2887.78,0.52767
1574911559,798266,3.0,3.0,3.0,0.43,0.43,0.50,0.50,0.50,0.50,0.53,796784,9.0,9.0,9.0,897.88,109.64,3101.69,3101.69,3101.69,3101.69,0.52767
1574911560,798333,67.0,67.0,67.0,0.44,0.40,0.68,1.00,1.05,1.05,0.53,796808,24.0,24.0,24.0,698.43,210.63,2541.75,3135.24,3135.24,3135.24,0.52768
1574911561,798349,16.0,16.0,16.0,0.48,0.48,0.58,0.75,0.75,0.75,0.53,796826,18.0,18.0,18.0,653.57,337.64,2160.07,2585.79,2585.79,2585.79,0.52768
1574911562,798395,46.0,46.0,46.0,1.06,0.40,0.77,27.92,27.92,27.92,0.53,796860,34.0,34.0,34.0,317.26,231.47,1040.19,1278.21,1278.21,1278.21,0.52773
1574911563,798413,18.0,18.0,18.0,0.52,0.49,0.74,0.87,0.87,0.87,0.53,796878,18.0,18.0,18.0,568.80,406.59,1839.20,2474.64,2474.64,2474.64,0.52774
1574911564,798430,17.0,17.0,17.0,0.67,0.43,0.53,4.55,4.55,4.55,0.53,796901,23.0,23.0,23.0,415.98,193.33,1221.59,1534.07,1534.07,1534.07,0.52775
1574911565,798430,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,796916,15.0,15.0,15.0,476.84,217.84,1126.17,1459.62,1459.62,1459.62,0.52776
1574911566,798458,28.0,28.0,28.0,0.53,0.49,0.71,1.46,1.46,1.46,0.53,796936,20.0,20.0,20.0,718.94,655.36,1687.16,1708.13,1708.13,1708.13,0.52777
1574911567,798458,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,796941,5.0,5.0,5.0,718.61,907.02,1376.78,1376.78,1376.78,1376.78,0.52777
1574911568,798479,21.0,21.0,21.0,0.60,0.50,0.72,2.66,2.66,2.66,0.53,796961,20.0,20.0,20.0,787.68,518.52,1691.35,1972.37,1972.37,1972.37,0.52778
1574911569,798492,13.0,13.0,13.0,0.46,0.43,0.64,0.67,0.67,0.67,0.53,796987,26.0,26.0,26.0,245.90,90.64,1080.03,1265.63,1265.63,1265.63,0.52781
1574911571,798612,22.0,22.0,22.0,20.47,0.44,3.69,435.68,435.68,435.68,0.53,797039,26.0,26.0,26.0,421.75,260.44,1242.56,2357.20,2357.20,2357.20,0.52783
1574911572,798623,11.0,11.0,11.0,0.53,0.45,0.78,0.85,0.85,0.85,0.53,797057,18.0,18.0,18.0,302.85,203.16,992.48,1003.49,1003.49,1003.49,0.52934
1574911573,798651,28.0,28.0,28.0,0.47,0.43,0.76,0.86,0.86,0.86,0.53,797077,20.0,20.0,20.0,600.89,256.51,1470.10,1828.72,1828.72,1828.72,0.52935
1574911574,798690,39.0,39.0,39.0,0.43,0.40,0.59,0.82,0.82,0.82,0.53,797100,23.0,23.0,23.0,341.62,266.47,737.67,746.06,746.06,746.06,0.52931
1574911575,798708,18.0,18.0,18.0,14.23,0.56,34.11,211.42,211.42,211.42,0.53,797124,24.0,24.0,24.0,409.45,167.25,1171.26,2728.39,2728.39,2728.39,0.52931
1574911576,798726,18.0,18.0,18.0,24.49,0.69,7.43,411.57,411.57,411.57,0.53,797143,19.0,19.0,19.0,598.56,545.78,1380.97,1508.90,1508.90,1508.90,0.52932
1574911577,798754,28.0,28.0,28.0,0.43,0.43,0.56,0.57,0.57,0.57,0.53,797169,26.0,26.0,26.0,430.53,212.21,1712.32,1742.73,1742.73,1742.73,0.52934
1574911578,798761,7.0,7.0,7.0,0.54,0.49,0.80,0.80,0.80,0.80,0.53,797188,19.0,19.0,19.0,479.14,199.10,1475.35,1949.30,1949.30,1949.30,0.52934
1574911579,798781,20.0,20.0,20.0,4.33,0.59,2.06,72.48,72.48,72.48,0.53,797219,31.0,31.0,31.0,363.96,155.58,1042.28,1162.87,1162.87,1162.87,0.52940
1574911580,798815,34.0,34.0,34.0,0.44,0.38,0.69,1.67,1.67,1.67,0.53,797242,23.0,23.0,23.0,339.80,251.27,720.90,1651.51,1651.51,1651.51,0.52941
1574911581,798868,53.0,53.0,53.0,15.60,0.78,3.75,50.86,724.57,724.57,0.53,797256,14.0,14.0,14.0,726.92,819.46,1417.67,1760.56,1760.56,1760.56,0.52943
1574911582,798886,18.0,18.0,18.0,0.43,0.43,0.58,0.59,0.59,0.59,0.53,797279,23.0,23.0,23.0,455.58,416.28,955.25,1201.67,1201.67,1201.67,0.52947
1574911583,798910,24.0,24.0,24.0,0.59,0.45,1.26,2.06,2.06,2.06,0.53,797303,24.0,24.0,24.0,415.67,336.86,982.52,1069.02,1069.02,1069.02,0.52959
1574911584,798929,19.0,19.0,19.0,0.58,0.44,1.06,2.39,2.39,2.39,0.53,797335,32.0,32.0,32.0,243.18,158.20,642.25,1149.24,1149.24,1149.24,0.52966
1574911585,798947,18.0,18.0,18.0,17.15,0.53,2.47,295.70,295.70,295.70,0.53,797360,25.0,25.0,25.0,568.71,428.87,1376.78,2212.50,2212.50,2212.50,0.52966
1574911586,798981,34.0,34.0,34.0,0.65,0.41,0.69,4.40,4.40,4.40,0.53,797389,29.0,29.0,29.0,227.90,171.84,557.32,898.11,898.11,898.11,0.52955
1574911587,799029,48.0,48.0,48.0,3.53,0.42,0.86,146.54,146.54,146.54,0.53,797420,31.0,31.0,31.0,263.64,75.56,968.36,1401.95,1401.95,1401.95,0.52959
1574911589,799073,20.0,20.0,20.0,0.52,0.47,0.88,1.01,1.01,1.01,0.53,797470,20.0,20.0,20.0,580.82,283.90,2160.07,2306.87,2306.87,2306.87,0.52961
1574911590,799127,54.0,54.0,54.0,0.63,0.41,2.90,3.18,3.20,3.20,0.53,797497,27.0,27.0,27.0,385.61,253.76,1358.95,1428.16,1428.16,1428.16,0.52964
1574911591,799190,63.0,63.0,63.0,0.45,0.42,0.68,0.82,1.04,1.04,0.53,797524,27.0,27.0,27.0,353.02,232.78,1227.88,1656.75,1656.75,1656.75,0.52967
1574911592,799196,6.0,6.0,6.0,0.41,0.38,0.49,0.49,0.49,0.49,0.53,797540,16.0,16.0,16.0,522.12,421.79,876.61,1873.81,1873.81,1873.81,0.52967
1574911593,799205,9.0,9.0,9.0,32.18,0.94,266.47,266.47,266.47,266.47,0.53,797576,36.0,36.0,36.0,355.07,245.50,1189.09,1880.10,1880.10,1880.10,0.52968
1574911594,799227,22.0,22.0,22.0,0.44,0.42,0.67,0.80,0.80,0.80,0.53,797601,25.0,25.0,25.0,309.06,141.03,769.13,1798.31,1798.31,1798.31,0.52969
1574911595,799231,4.0,4.0,4.0,0.51,0.50,0.56,0.56,0.56,0.56,0.53,797607,6.0,6.0,6.0,963.04,598.74,1975.52,1975.52,1975.52,1975.52,0.52969
1574911596,799238,7.0,7.0,7.0,0.48,0.42,0.78,0.78,0.78,0.78,0.53,797633,26.0,26.0,26.0,526.60,61.01,1961.89,2166.36,2166.36,2166.36,0.52970
1574911597,799271,33.0,33.0,33.0,0.54,0.46,0.62,2.84,2.84,2.84,0.53,797649,16.0,16.0,16.0,599.00,188.22,1462.76,1605.37,1605.37,1605.37,0.52971
1574911598,799298,27.0,27.0,27.0,0.46,0.42,0.62,1.02,1.02,1.02,0.53,797660,11.0,11.0,11.0,454.31,67.31,1395.65,1972.37,1972.37,1972.37,0.52972
1574911599,799426,128.0,128.0,128.0,2.15,0.40,0.93,2.21,215.35,215.35,0.53,797699,39.0,39.0,39.0,488.12,117.11,2216.69,2451.57,2451.57,2451.57,0.52974
1574911600,799431,5.0,5.0,5.0,0.51,0.57,0.64,0.64,0.64,0.64,0.53,797715,16.0,16.0,16.0,367.90,132.78,786.43,978.32,978.32,978.32,0.52957
1574911601,799436,5.0,5.0,5.0,0.58,0.50,0.74,0.74,0.74,0.74,0.53,797725,10.0,10.0,10.0,395.63,21.92,1879.05,1879.05,1879.05,1879.05,0.52957
1574911602,799436,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,797754,29.0,29.0,29.0,630.62,211.03,2912.94,3019.90,3019.90,3019.90,0.52957
1574911603,799442,6.0,6.0,6.0,0.38,0.36,0.48,0.48,0.48,0.48,0.53,797784,30.0,30.0,30.0,304.42,123.93,973.08,1555.04,1555.04,1555.04,0.52958
1574911604,799442,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,797803,19.0,19.0,19.0,546.61,396.89,1257.24,1718.62,1718.62,1718.62,0.52959
1574911606,799471,8.0,8.0,8.0,74.66,1.05,586.15,586.15,586.15,586.15,0.53,797841,21.0,21.0,21.0,563.72,217.32,1630.54,1994.39,1994.39,1994.39,0.52961
1574911607,799529,58.0,58.0,58.0,17.48,0.51,3.60,459.54,507.77,507.77,0.53,797866,25.0,25.0,25.0,396.00,192.94,1178.60,1435.50,1435.50,1435.50,0.52964
1574911608,799540,11.0,11.0,11.0,0.49,0.50,0.54,0.80,0.80,0.80,0.53,797884,18.0,18.0,18.0,378.08,353.89,635.44,1185.94,1185.94,1185.94,0.52967
1574911609,799565,25.0,25.0,25.0,0.44,0.39,0.85,0.89,0.89,0.89,0.53,797900,16.0,16.0,16.0,491.75,281.54,1836.06,1927.28,1927.28,1927.28,0.52968
1574911610,799590,25.0,25.0,25.0,0.44,0.42,0.58,0.69,0.69,0.69,0.53,797919,19.0,19.0,19.0,419.07,379.58,883.43,1933.57,1933.57,1933.57,0.52969
1574911611,799618,28.0,28.0,28.0,0.45,0.38,0.74,0.98,0.98,0.98,0.53,797943,24.0,24.0,24.0,678.60,247.86,2879.39,3359.64,3359.64,3359.64,0.52969
1574911612,799629,11.0,11.0,11.0,0.66,0.41,0.68,2.76,2.76,2.76,0.53,797953,10.0,10.0,10.0,681.51,653.26,1243.61,1243.61,1243.61,1243.61,0.52971
1574911614,799677,24.0,24.0,24.0,0.41,0.40,0.50,0.56,0.56,0.56,0.53,797995,23.0,23.0,23.0,406.25,246.81,1451.23,1781.53,1781.53,1781.53,0.52973
1574911615,799691,14.0,14.0,14.0,34.84,0.85,187.30,287.57,287.57,287.57,0.53,798020,25.0,25.0,25.0,591.80,312.21,2533.36,3204.45,3204.45,3204.45,0.52973
1574911616,799703,12.0,12.0,12.0,0.46,0.43,0.59,0.62,0.62,0.62,0.53,798041,21.0,21.0,21.0,523.71,310.64,1541.41,2598.37,2598.37,2598.37,0.52973
1574911617,799703,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,798057,16.0,16.0,16.0,476.21,144.44,1308.62,1375.73,1375.73,1375.73,0.52974
1574911618,799720,17.0,17.0,17.0,0.57,0.48,1.18,1.35,1.35,1.35,0.53,798076,19.0,19.0,19.0,626.45,513.28,1496.32,1542.46,1542.46,1542.46,0.52975
1574911619,799741,21.0,21.0,21.0,14.63,0.50,68.16,227.41,227.41,227.41,0.53,798092,16.0,16.0,16.0,451.78,318.24,951.58,1179.65,1179.65,1179.65,0.52979
1574911620,799770,29.0,29.0,29.0,0.65,0.44,0.80,5.82,5.82,5.82,0.53,798114,22.0,22.0,22.0,252.21,108.66,904.92,1458.57,1458.57,1458.57,0.52981
1574911621,799809,39.0,39.0,39.0,0.52,0.43,0.91,1.18,1.18,1.18,0.53,798141,27.0,27.0,27.0,477.93,262.41,2300.58,2365.59,2365.59,2365.59,0.52982
1574911622,799853,44.0,44.0,44.0,0.51,0.43,1.01,1.46,1.46,1.46,0.53,798168,27.0,27.0,27.0,537.50,298.58,3076.52,3210.74,3210.74,3210.74,0.52983
1574911623,799864,11.0,11.0,11.0,0.52,0.44,0.81,0.85,0.85,0.85,0.53,798189,21.0,21.0,21.0,356.77,258.74,1045.95,1503.66,1503.66,1503.66,0.52984
1574911624,799901,37.0,37.0,37.0,0.43,0.40,0.57,0.78,0.78,0.78,0.53,798217,28.0,28.0,28.0,466.83,248.51,1425.01,2629.83,2629.83,2629.83,0.52985
1574911625,799921,20.0,20.0,20.0,26.20,0.49,55.28,455.08,455.08,455.08,0.53,798237,20.0,20.0,20.0,275.04,221.77,727.71,1042.81,1042.81,1042.81,0.53001
1574911626,799986,65.0,65.0,65.0,14.90,0.52,2.15,6.56,919.60,919.60,0.53,798261,24.0,24.0,24.0,579.94,265.03,2210.40,2376.07,2376.07,2376.07,0.53003
1574911627,800008,22.0,22.0,22.0,20.64,0.51,216.27,226.23,226.23,226.23,0.53,798287,26.0,26.0,26.0,270.51,167.77,929.56,1499.46,1499.46,1499.46,0.53004
1574911628,800038,30.0,30.0,30.0,0.48,0.43,0.71,0.98,0.98,0.98,0.53,798314,27.0,27.0,27.0,387.23,156.76,1225.79,1292.89,1292.89,1292.89,0.53008
1574911633,800158,24.0,24.0,24.0,0.45,0.43,0.60,0.64,0.64,0.64,0.53,798411,17.0,17.0,17.0,822.10,451.94,3162.51,3458.20,3458.20,3458.20,0.53020
1574911634,800162,4.0,4.0,4.0,0.56,0.55,0.59,0.59,0.59,0.59,0.53,798427,16.0,16.0,16.0,574.09,475.00,1175.45,1448.08,1448.08,1448.08,0.53020
1574911635,800190,28.0,28.0,28.0,57.89,1.05,498.60,503.32,503.32,503.32,0.53,798445,18.0,18.0,18.0,454.36,152.83,1712.32,1853.88,1853.88,1853.88,0.53021
1574911636,800235,45.0,45.0,45.0,0.54,0.48,0.93,1.19,1.19,1.19,0.53,798469,24.0,24.0,24.0,496.87,304.35,1595.93,1983.91,1983.91,1983.91,0.53023
