timestamp,098bf8ea1c5269231226736e9b16a635ca5d74bb,21289bad85773854de1abf2842e30613ec0458ec,2508bc72784db0cccfe2abaf21a2901348296118,3d59e284a2e85aed2ed60d4b3b94e3f28be56e9a,418cfc39112c46643489edbf49e4b72d3b9732fa,54ba643ef1116d7de67d918e35e22f494408dab7,6b8b348220e0880d2d4bb373cd58ac920cc08fa0,77fc3393c6c6e0a2487422886363667aee953244,7ce37b95947d27775788beaa9899ea94c888434c,830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,87d2bad4e28fc42e03ceae8dc6e5675821d5aadd,9f265a994fb7af4353ae51805809499476e59ca6,c2883151d57d31a0bc12e0752fb5e8dc92a9c319,c8e285be7dac4c97654ab58d67840adbc9c69400,dd63669428e95c07519e072b058e775c54c5a688
1572502194,44,1.0000332967681884,152,0.000101423,37,36,43,148,40,37,44,40,149,39,147
1572502195,44,1.0000332967681884,152,0.000115494,37,36,43,148,40,37,44,40,149,39,147
1572502196,44,1.0000332967681884,152,0.000117134,37,36,43,148,40,37,44,40,149,39,147
1572502197,44,1.0000332967681884,152,0.000121764,37,36,43,148,40,37,44,40,149,39,147
1572502198,44,1.0000332967681884,152,0.00011656600000000001,37,36,43,148,40,37,44,40,149,39,147
1572502199,44,1.0000332967681884,152,0.00011135299999999999,37,36,43,148,40,37,44,40,149,39,147
1572502200,44,1.0000332967681884,152,0.000106349,37,36,43,148,40,37,44,40,149,39,147
1572502201,44,1.0000332967681884,152,0.000135888,37,36,43,148,40,37,44,40,149,39,147
1572502202,44,1.0000332967681884,152,0.00010782700000000001,37,36,43,148,40,37,44,40,149,39,147
1572502203,44,1.0000332967681884,152,0.00010536700000000001,37,36,43,148,40,37,44,40,149,39,147
1572502204,44,1.0000332967681884,152,0.000157129,37,36,43,148,40,37,44,40,149,39,147
1572502205,44,1.0000332967681884,152,0.0001113,37,36,43,148,40,37,44,40,149,39,147
1572502206,44,1.0000332967681884,152,0.000119831,37,36,43,148,40,37,44,40,149,39,147
1572502207,44,1.0000332967681884,152,0.000107684,37,36,43,148,40,37,44,40,149,39,147
1572502208,44,1.0000332967681884,152,0.000210017,37,36,43,148,40,37,44,40,149,39,147
1572502209,44,1.0000332967681884,152,0.002345295,37,36,43,148,40,37,44,40,149,39,147
1572502210,44,1.0000332967681884,152,0.000276177,37,36,43,148,40,37,44,40,149,39,147
1572502211,44,1.0000332967681884,152,0.000131378,37,36,43,148,40,37,44,40,149,39,147
1572502212,44,1.0000332967681884,152,0.00011666799999999999,37,36,43,148,40,37,44,40,149,39,147
1572502213,44,1.0000332967681884,152,0.000147362,37,36,43,148,40,37,44,40,149,39,147
1572502214,44,1.0000332967681884,152,0.000141637,37,36,43,148,40,37,44,40,149,39,147
1572502215,44,1.0000332967681884,152,0.00011188100000000001,37,36,43,148,40,37,44,40,149,39,147
1572502216,44,1.0000332967681884,152,0.000103461,37,36,43,148,40,37,44,40,149,39,147
1572502217,44,1.0000332967681884,152,0.000102885,37,36,43,148,40,37,44,40,149,39,147
1572502218,44,1.0000332967681884,152,0.00010352299999999999,37,36,43,148,40,37,44,40,149,39,147
1572502219,44,1.0000332967681884,152,0.000113619,37,36,43,148,40,37,44,40,149,39,147
1572502220,44,1.0000332967681884,152,9.0005e-05,37,36,43,148,40,37,44,40,149,39,147
1572502221,44,1.0000332967681884,152,0.000115895,37,36,43,148,40,37,44,40,149,39,147
1572502222,44,1.0000332967681884,152,0.00010965,37,36,43,148,40,37,44,40,149,39,147
1572502223,44,1.0000332967681884,152,0.000120689,37,36,43,148,40,37,44,40,149,39,147
1572502224,44,1.0000332967681884,152,0.000121235,37,36,43,148,40,37,44,40,149,39,147
1572502225,44,1.0000332967681884,152,0.000126738,37,36,43,148,40,37,44,40,149,39,147
1572502226,44,1.0000332967681884,152,0.00013453100000000002,37,36,43,148,40,37,44,40,149,39,147
1572502227,44,1.0000332967681884,152,0.000121606,37,36,43,148,40,37,44,40,149,39,147
1572502228,44,1.0000332967681884,152,0.000117675,37,36,43,148,40,37,44,40,149,39,147
1572502229,44,1.0000332967681884,152,0.000122117,37,36,43,148,40,37,44,40,149,39,147
1572502230,44,1.0000332967681884,152,0.000108945,37,36,43,148,40,37,44,40,149,39,147
1572502231,44,1.0000332967681884,152,0.00018025900000000002,37,36,43,148,40,37,44,40,149,39,147
1572502232,44,1.0000332967681884,152,0.000110454,37,36,43,148,40,37,44,40,149,39,147
1572502233,44,1.0000332967681884,152,0.000116626,37,36,43,148,40,37,44,40,149,39,147
1572502234,44,1.0000332967681884,152,0.000102958,37,36,43,148,40,37,44,40,149,39,147
1572502235,44,1.0000332967681884,152,0.000110161,37,36,43,148,40,37,44,40,149,39,147
1572502236,44,1.0000332967681884,152,0.000127006,37,36,43,148,40,37,44,40,149,39,147
1572502237,44,1.0000332967681884,152,0.002266097,37,36,43,148,40,37,44,40,149,39,147
1572502238,44,1.0000332967681884,152,0.00011805299999999999,37,36,43,148,40,37,44,40,149,39,147
1572502239,44,1.0000332967681884,152,0.000118223,37,36,43,148,40,37,44,40,149,39,147
1572502240,44,1.0000332967681884,152,0.00010422,37,36,43,148,40,37,44,40,149,39,147
1572502241,44,1.0000332967681884,152,0.002208547,37,36,43,148,40,37,44,40,149,39,147
1572502242,44,1.0000332967681884,152,0.000142296,37,36,43,148,40,37,44,40,149,39,147
1572502243,44,1.0000332967681884,152,0.00013355799999999998,37,36,43,148,40,37,44,40,149,39,147
1572502244,44,1.0000332967681884,152,9.748e-05,37,36,43,148,40,37,44,40,149,39,147
1572502245,44,1.0000332967681884,152,0.00015473,37,36,43,148,40,37,44,40,149,39,147
1572502246,44,1.0000332967681884,152,0.000138698,37,36,43,148,40,37,44,40,149,39,147
1572502247,44,1.0000332967681884,152,0.000138136,37,36,43,148,40,37,44,40,149,39,147
1572502248,44,1.0000332967681884,152,0.00012042799999999999,37,36,43,148,40,37,44,40,149,39,147
1572502249,44,1.0000332967681884,152,0.00010596299999999999,37,36,43,148,40,37,44,40,149,39,147
1572502250,44,1.0000332967681884,152,0.000116399,37,36,43,148,40,37,44,40,149,39,147
1572502251,44,1.0000332967681884,152,0.00012590000000000002,37,36,43,148,40,37,44,40,149,39,147
1572502252,44,1.0000332967681884,152,0.00011785,37,36,43,148,40,37,44,40,149,39,147
1572502253,44,1.0000332967681884,152,0.00013309200000000002,37,36,43,148,40,37,44,40,149,39,147
1572502254,44,1.0000332967681884,152,0.00011682,37,36,43,148,40,37,44,40,149,39,147
1572502255,44,1.0000332967681884,152,0.000203487,37,36,43,148,40,37,44,40,149,39,147
1572502256,44,1.0000332967681884,152,0.000130063,37,36,43,148,40,37,44,40,149,39,147
1572502257,44,1.0000332967681884,152,0.000132244,37,36,43,148,40,37,44,40,149,39,147
1572502258,44,1.0000332967681884,152,0.00010669799999999999,37,36,43,148,40,37,44,40,149,39,147
1572502259,44,1.0000332967681884,152,0.000112234,37,36,43,148,40,37,44,40,149,39,147
1572502260,44,1.0000332967681884,152,0.000120418,37,36,43,148,40,37,44,40,149,39,147
1572502261,44,1.0000332967681884,152,0.000117574,37,36,43,148,40,37,44,40,149,39,147
1572502262,44,1.0000332967681884,152,9.4366e-05,37,36,43,148,40,37,44,40,149,39,147
1572502263,44,1.0000332967681884,152,0.000120813,37,36,43,148,40,37,44,40,149,39,147
1572502264,44,1.0000332967681884,152,0.000103193,37,36,43,148,40,37,44,40,149,39,147
1572502265,44,1.0000332967681884,152,0.00011039700000000001,37,36,43,148,40,37,44,40,149,39,147
1572502266,44,1.0000332967681884,152,0.000120893,37,36,43,148,40,37,44,40,149,39,147
1572502267,44,1.0000332967681884,152,0.000124015,37,36,43,148,40,37,44,40,149,39,147
1572502268,44,1.0000332967681884,152,0.000126289,37,36,43,148,40,37,44,40,149,39,147
1572502269,44,1.0000332967681884,152,0.00010182,37,36,43,148,40,37,44,40,149,39,147
1572502270,44,1.0000332967681884,152,0.000103419,37,36,43,148,40,37,44,40,149,39,147
1572502271,44,1.0000332967681884,152,0.000115553,37,36,43,148,40,37,44,40,149,39,147
1572502272,44,1.0000332967681884,152,9.0239e-05,37,36,43,148,40,37,44,40,149,39,147
1572502273,44,1.0000332967681884,152,0.00010883299999999999,37,36,43,148,40,37,44,40,149,39,147
1572502274,44,1.0000332967681884,152,0.000131199,37,36,43,148,40,37,44,40,149,39,147
1572502275,44,1.0000332967681884,152,0.000122168,37,36,43,148,40,37,44,40,149,39,147
1572502276,44,1.0000332967681884,152,9.9172e-05,37,36,43,148,40,37,44,40,149,39,147
1572502277,44,1.0000332967681884,152,0.000109745,37,36,43,148,40,37,44,40,149,39,147
1572502278,44,1.0000332967681884,152,0.00015528,37,36,43,148,40,37,44,40,149,39,147
1572502279,44,1.0000332967681884,152,0.00012880700000000002,37,36,43,148,40,37,44,40,149,39,147
1572502280,44,1.0000332967681884,152,0.000133834,37,36,43,148,40,37,44,40,149,39,147
1572502281,44,1.0000332967681884,152,0.000106974,37,36,43,148,40,37,44,40,149,39,147
1572502282,44,1.0000332967681884,152,0.00010667,37,36,43,148,40,37,44,40,149,39,147
1572502283,44,1.0000332967681884,152,0.00010570700000000001,37,36,43,148,40,37,44,40,149,39,147
1572502284,44,1.0000332967681884,152,0.000111759,37,36,43,148,40,37,44,40,149,39,147
1572502285,44,1.0000332967681884,152,0.000122313,37,36,43,148,40,37,44,40,149,39,147
1572502286,44,1.0000332967681884,152,9.651299999999999e-05,37,36,43,148,40,37,44,40,149,39,147
1572502287,44,1.0000332967681884,152,0.000115835,37,36,43,148,40,37,44,40,149,39,147
1572502288,44,1.0000332967681884,152,0.00010474200000000001,37,36,43,148,40,37,44,40,149,39,147
1572502289,44,1.0000332967681884,152,0.000109645,37,36,43,148,40,37,44,40,149,39,147
1572502290,44,1.0000332967681884,152,0.000115087,37,36,43,148,40,37,44,40,149,39,147
1572502291,44,1.0000332967681884,152,0.000135902,37,36,43,148,40,37,44,40,149,39,147
1572502292,44,1.0000332967681884,152,9.554e-05,37,36,43,148,40,37,44,40,149,39,147
1572502293,44,1.0000332967681884,152,0.0001094,37,36,43,148,40,37,44,40,149,39,147
1572502294,44,1.0000332967681884,152,9.808700000000001e-05,37,36,43,148,40,37,44,40,149,39,147
1572502295,44,1.0000332967681884,152,0.00011896799999999999,37,36,43,148,40,37,44,40,149,39,147
1572502296,44,1.0000332967681884,152,0.000124335,37,36,43,148,40,37,44,40,149,39,147
1572502297,44,1.0000332967681884,152,0.00011418399999999999,37,36,43,148,40,37,44,40,149,39,147
1572502298,44,1.0000332967681884,152,0.000166895,37,36,43,148,40,37,44,40,149,39,147
1572502299,44,1.0000332967681884,152,0.00011713,37,36,43,148,40,37,44,40,149,39,147
1572502300,44,1.0000332967681884,152,0.00013824399999999999,37,36,43,148,40,37,44,40,149,39,147
1572502301,44,1.0000332967681884,152,0.00011200700000000001,37,36,43,148,40,37,44,40,149,39,147
1572502302,44,1.0000332967681884,152,0.000102325,37,36,43,148,40,37,44,40,149,39,147
1572502303,44,1.0000332967681884,152,0.000116361,37,36,43,148,40,37,44,40,149,39,147
1572502304,44,1.0000332967681884,152,0.00010766700000000001,37,36,43,148,40,37,44,40,149,39,147
1572502305,44,1.0000332967681884,152,9.1895e-05,37,36,43,148,40,37,44,40,149,39,147
1572502306,44,1.0000332967681884,152,0.00012195600000000001,37,36,43,148,40,37,44,40,149,39,147
1572502307,44,1.0000332967681884,152,0.00014429299999999998,37,36,43,148,40,37,44,40,149,39,147
1572502308,44,1.0000332967681884,152,0.000113403,37,36,43,148,40,37,44,40,149,39,147
1572502309,44,1.0000332967681884,152,9.37e-05,37,36,43,148,40,37,44,40,149,39,147
1572502310,44,1.0000332967681884,152,0.000109912,37,36,43,148,40,37,44,40,149,39,147
1572502311,44,1.0000332967681884,152,9.416100000000001e-05,37,36,43,148,40,37,44,40,149,39,147
1572502312,44,1.0000332967681884,152,0.000109095,37,36,43,148,40,37,44,40,149,39,147
1572502313,44,1.0000332967681884,152,0.000111687,37,36,43,148,40,37,44,40,149,39,147
1572502314,44,1.0000332967681884,152,0.000126923,37,36,43,148,40,37,44,40,149,39,147
1572502315,44,1.0000332967681884,152,0.000138182,37,36,43,148,40,37,44,40,149,39,147
1572502316,44,1.0000332967681884,152,0.000123199,37,36,43,148,40,37,44,40,149,39,147
1572502317,44,1.0000332967681884,152,0.000116179,37,36,43,148,40,37,44,40,149,39,147
1572502318,52,1.0000332967681884,161,0.002227681,45,44,51,148,49,46,53,48,157,47,155
1572502319,52,1.0000332967681884,161,0.00011517600000000001,45,44,51,156,49,46,53,48,157,47,155
1572502320,52,1.0000332967681884,161,0.000122853,45,44,51,156,49,46,53,48,157,47,155
1572502321,52,1.0000332967681884,161,0.000109439,45,44,51,156,49,46,53,48,157,47,155
1572502322,52,1.0000332967681884,161,0.000112549,45,44,51,156,49,46,53,48,157,47,155
1572502323,52,1.0000332967681884,161,0.00010200299999999999,45,44,51,156,49,46,53,48,157,47,155
1572502324,52,1.0000332967681884,161,0.000133452,45,44,51,156,49,46,53,48,157,47,155
1572502325,52,1.0000332967681884,161,0.000118883,45,44,51,156,49,46,53,48,157,47,155
1572502326,52,1.0000332967681884,161,0.000112654,45,44,51,156,49,46,53,48,157,47,155
1572502327,52,1.0000332967681884,161,0.000103391,45,44,51,156,49,46,53,48,157,47,155
1572502328,52,1.0000332967681884,161,0.00012148799999999999,45,44,51,156,49,46,53,48,157,47,155
1572502329,52,1.0000332967681884,161,9.5385e-05,45,44,51,156,49,46,53,48,157,47,155
1572502330,52,1.0000332967681884,161,8.895e-05,45,44,51,156,49,46,53,48,157,47,155
1572502331,52,1.0000332967681884,161,0.00022311099999999999,45,44,51,156,49,46,53,48,157,47,155
1572502332,52,1.0000332967681884,161,9.152100000000001e-05,45,44,51,156,49,46,53,48,157,47,155
1572502333,52,1.0000332967681884,161,0.00010431200000000001,45,44,51,156,49,46,53,48,157,47,155
1572502334,52,1.0000332967681884,161,0.000108915,45,44,51,156,49,46,53,48,157,47,155
1572502335,52,1.0000332967681884,161,0.000101219,45,44,51,156,49,46,53,48,157,47,155
1572502336,52,1.0000332967681884,161,0.000160245,45,44,51,156,49,46,53,48,157,47,155
1572502337,52,1.0000332967681884,161,0.000101079,45,44,51,156,49,46,53,48,157,47,155
1572502338,52,1.0000332967681884,161,0.00012164600000000001,45,44,51,156,49,46,53,48,157,47,155
1572502339,52,1.0000332967681884,161,0.00011730200000000001,45,44,51,156,49,46,53,48,157,47,155
1572502340,52,1.0000332967681884,161,0.000114899,45,44,51,156,49,46,53,48,157,47,155
1572502341,52,1.0000332967681884,161,0.000110211,45,44,51,156,49,46,53,48,157,47,155
1572502342,52,1.0000332967681884,161,0.00011998299999999999,45,44,51,156,49,46,53,48,157,47,155
1572502343,52,1.0000332967681884,161,0.000168155,45,44,51,156,49,46,53,48,157,47,155
1572502344,52,1.0000332967681884,161,0.000126864,45,44,51,156,49,46,53,48,157,47,155
1572502345,60,1.0000332967681884,169,0.000114416,53,52,59,156,57,54,61,56,165,55,163
1572502346,60,1.0000332967681884,169,0.000197866,53,52,59,165,57,54,61,56,165,55,163
1572502347,60,1.0000332967681884,169,9.7028e-05,53,52,59,165,57,54,61,56,165,55,163
1572502348,60,1.0000332967681884,169,0.00010992200000000001,53,52,59,165,57,54,61,56,165,55,163
1572502349,60,1.0000332967681884,169,0.000102049,53,52,59,165,57,54,61,56,165,55,163
1572502350,60,1.0000332967681884,169,9.599100000000001e-05,53,52,59,165,57,54,61,56,165,55,163
1572502351,60,1.0000332967681884,169,0.000120009,53,52,59,165,57,54,61,56,165,55,163
1572502352,60,1.0000332967681884,169,0.00011873700000000001,53,52,59,165,57,54,61,56,165,55,163
1572502353,60,1.0000332967681884,169,0.00011260799999999999,53,52,59,165,57,54,61,56,165,55,163
1572502354,60,1.0000332967681884,169,0.000101059,53,52,59,165,57,54,61,56,165,55,163
1572502355,60,1.0000332967681884,169,0.000125434,53,52,59,165,57,54,61,56,165,55,163
1572502356,60,1.0000332967681884,169,0.000121965,53,52,59,165,57,54,61,56,165,55,163
1572502357,60,1.0000332967681884,169,0.000119689,53,52,59,165,57,54,61,56,165,55,163
1572502358,60,1.0000332967681884,169,0.000125409,53,52,59,165,57,54,61,56,165,55,163
1572502359,60,1.0000332967681884,169,0.00010035899999999999,53,52,59,165,57,54,61,56,165,55,163
1572502360,60,1.0000332967681884,169,0.00013423,53,52,59,165,57,54,61,56,165,55,163
1572502361,60,1.0000332967681884,169,0.00012746600000000002,53,52,59,165,57,54,61,56,165,55,163
1572502362,60,1.0000332967681884,169,0.00011032,53,52,59,165,57,54,61,56,165,55,163
1572502363,60,1.0000332967681884,169,0.000142471,53,52,59,165,57,54,61,56,165,55,163
1572502364,60,1.0000332967681884,169,0.000128317,53,52,59,165,57,54,61,56,165,55,163
1572502365,60,1.0000332967681884,169,0.00012291,53,52,59,165,57,54,61,56,165,55,163
1572502366,60,1.0000332967681884,169,0.00010541399999999999,53,52,59,165,57,54,61,56,165,55,163
1572502367,60,1.0000332967681884,169,0.00012287,53,52,59,167,57,54,61,56,165,55,163
1572502368,60,1.0000331150054929,169,0.00011414,53,52,59,167,57,54,61,56,165,55,163
1572502369,60,1.0000331150054929,169,0.000126914,53,52,59,167,57,54,61,56,165,55,163
1572502370,60,1.0000331150054929,169,0.000141661,53,52,59,167,57,54,61,56,165,55,163
1572502371,60,1.0000331150054929,169,0.000106221,53,52,59,167,57,54,61,56,165,55,163
1572502372,60,1.0000331150054929,169,0.000138786,53,52,59,167,57,54,61,56,165,55,163
1572502373,68,1.0000331150054929,177,0.000108939,61,60,67,176,65,62,69,64,173,63,171
1572502374,68,1.0000331150054929,177,0.000154953,61,60,67,176,65,62,69,64,173,63,171
1572502375,68,1.0000331150054929,177,0.000112653,61,60,67,176,65,62,69,64,173,63,171
1572502376,68,1.0000331150054929,177,0.00011407,61,60,67,176,65,62,69,64,173,63,171
1572502377,68,1.0000331150054929,177,9.5319e-05,61,60,67,176,65,62,69,64,173,63,171
1572502378,68,1.0000331150054929,177,9.452e-05,61,60,67,176,65,62,69,64,173,63,171
1572502379,68,1.0000331150054929,177,0.000123842,61,60,67,176,65,62,69,64,173,63,171
1572502380,68,1.0000331150054929,177,0.000123635,61,60,67,176,65,62,69,64,173,63,171
1572502381,68,1.0000331150054929,177,0.000105324,61,60,67,176,65,62,69,64,173,63,171
1572502382,68,1.0000331150054929,177,0.000116024,61,60,67,176,65,62,69,64,173,63,171
1572502383,68,1.0000331150054929,177,0.000121585,61,60,67,176,65,62,69,64,173,63,171
1572502384,68,1.0000331150054929,177,0.000151965,61,60,67,176,65,62,69,64,173,63,171
1572502385,68,1.0000331150054929,177,0.00015014799999999999,61,60,67,176,65,62,69,64,173,63,171
1572502386,68,1.0000331150054929,177,0.000116742,61,60,67,176,65,62,69,64,173,63,171
1572502387,68,1.0000331150054929,177,0.000132103,61,60,67,176,65,62,69,64,173,63,171
1572502388,68,1.0000331150054929,177,0.000117295,61,60,67,176,65,62,69,64,173,63,171
1572502389,68,1.0000331150054929,177,0.00011793200000000001,61,60,67,176,65,62,69,64,173,63,171
1572502390,68,1.0000331150054929,177,0.000185461,61,60,67,176,65,62,69,64,173,63,171
1572502391,68,1.0000331150054929,177,0.000118829,61,60,67,178,65,62,69,64,173,63,171
1572502392,68,1.0000331150054929,177,0.000118063,61,60,67,178,65,62,69,64,173,63,171
1572502393,68,1.0000331150054929,177,0.00017133,61,60,67,184,65,62,69,64,173,63,171
1572502394,68,1.0000331150054929,177,0.000167375,61,60,67,176,65,62,69,64,173,63,171
1572502395,68,1.0000331150054929,177,0.000110086,61,60,67,178,65,62,69,64,173,63,171
1572502396,68,1.0000331150054929,177,0.00010500200000000001,61,60,67,176,65,62,69,64,173,63,171
1572502397,68,1.0000331150054929,177,0.00018109400000000002,61,60,67,176,65,62,69,64,173,63,171
1572502398,68,1.0000331150054929,177,0.000133065,61,60,67,176,65,62,69,64,173,63,171
1572502399,68,1.0000331150054929,177,0.000108853,61,60,67,176,65,62,69,64,173,63,171
1572502400,76,1.0000331150054929,186,0.00018888599999999998,69,68,75,176,74,71,78,72,181,71,179
1572502401,76,1.0000331150054929,186,0.00012127299999999999,69,68,75,184,74,71,78,72,181,71,179
1572502402,76,1.0000331150054929,186,0.00012637100000000001,69,68,75,184,74,71,78,72,181,71,179
1572502403,76,1.0000331150054929,186,0.000142142,69,68,75,184,74,71,78,72,181,71,179
1572502404,76,1.0000331150054929,186,0.000128001,69,68,75,184,74,71,78,72,181,71,179
1572502405,76,1.0000331150054929,186,0.000112367,69,68,75,184,74,71,78,72,181,71,179
1572502406,76,1.0000331150054929,186,0.00046543699999999997,69,68,75,184,74,71,78,72,181,71,179
1572502407,76,1.0000331150054929,186,0.000132397,69,68,75,184,74,71,78,72,181,71,179
1572502408,76,1.0000331150054929,186,0.000111899,69,68,75,184,74,71,78,72,181,71,179
1572502409,76,1.0000331150054929,186,0.000125801,69,68,75,184,74,71,78,72,181,71,179
1572502410,76,1.0000331150054929,186,9.4563e-05,69,68,75,184,74,71,78,72,181,71,179
1572502411,76,1.0000331150054929,186,0.000145775,69,68,75,182,74,71,78,72,181,71,179
1572502412,76,1.0000331150054929,186,0.000132529,69,68,75,182,74,71,78,72,181,71,179
1572502413,76,1.0000331150054929,186,0.000119108,69,68,75,182,74,71,78,72,181,71,179
1572502414,76,1.0000331150054929,186,0.000105765,69,68,75,182,74,71,78,72,181,71,179
1572502415,76,1.0000331150054929,186,0.000109713,69,68,75,182,74,71,78,72,181,71,179
1572502416,76,1.0000331150054929,186,0.00011130600000000001,69,68,75,182,74,71,78,72,181,71,179
1572502417,76,1.0000331150054929,186,0.00012075600000000001,69,68,75,182,74,71,78,72,181,71,179
1572502418,76,1.0000331150054929,186,0.000118836,69,68,75,182,74,71,78,72,181,71,179
1572502419,76,1.0000331150054929,186,0.00013581799999999998,69,68,75,182,74,71,78,72,181,71,179
1572502420,76,1.0000331150054929,186,0.000181452,69,68,75,182,74,71,78,72,181,71,179
1572502421,76,1.0000331150054929,186,0.000128115,69,68,75,182,74,71,78,72,181,71,179
1572502422,76,1.0000331150054929,186,0.00011432200000000001,69,68,75,182,74,71,78,72,181,71,179
1572502423,76,1.0000331150054929,186,0.001492431,69,68,75,182,74,71,78,72,181,71,179
1572502424,76,1.0000331150054929,186,0.0022087870000000003,69,68,75,182,74,71,78,72,181,71,179
1572502425,76,1.0000331150054929,186,0.000157297,69,68,75,182,74,71,78,72,181,71,179
1572502426,76,1.0000331150054929,186,9.400299999999999e-05,69,68,75,182,74,71,78,72,181,71,179
1572502427,76,1.0000331150054929,186,0.000118185,69,68,75,182,74,71,78,72,181,71,179
1572502428,84,1.0000331150054929,194,0.000118819,77,76,83,183,82,79,86,80,189,79,187
1572502429,84,1.0000331150054929,194,0.000122707,77,76,83,191,82,79,86,80,189,79,187
1572502430,84,1.0000331150054929,194,0.00010210799999999999,77,76,83,191,82,79,86,80,189,79,187
1572502431,84,1.0000331150054929,194,0.000108724,77,76,83,191,82,79,86,80,189,79,187
1572502432,84,1.0000331150054929,194,0.000109352,77,76,83,191,82,79,86,80,189,79,187
1572502433,84,1.0000331150054929,194,0.00014039600000000002,77,76,83,191,82,79,86,80,189,79,187
1572502434,84,1.0000331150054929,194,0.000104926,77,76,83,191,82,79,86,80,189,79,187
1572502435,84,1.0000331150054929,194,0.00015822700000000001,77,76,83,191,82,79,86,80,189,79,187
1572502436,84,1.0000331150054929,194,0.000124259,77,76,83,191,82,79,86,80,189,79,187
1572502437,84,1.0000331150054929,194,0.00012523799999999998,77,76,83,191,82,79,86,80,189,79,187
1572502438,84,1.0000331150054929,194,0.00013484600000000002,77,76,83,191,82,79,86,80,189,79,187
1572502439,84,1.0000331150054929,194,0.000118809,77,76,83,191,82,79,86,80,189,79,187
1572502440,84,1.0000331150054929,194,0.000100877,77,76,83,191,82,79,86,80,189,79,187
1572502441,84,1.0000331150054929,194,0.00010211799999999999,77,76,83,191,82,79,86,80,189,79,187
1572502442,84,1.0000331150054929,194,9.8956e-05,77,76,83,191,82,79,86,80,189,79,187
1572502443,84,1.0000331150054929,194,0.00012025,77,76,83,191,82,79,86,80,189,79,187
1572502444,84,1.0000331150054929,194,0.00014589100000000002,77,76,83,191,82,79,86,80,189,79,187
1572502445,84,1.0000331150054929,194,0.000116419,77,76,83,191,82,79,86,80,189,79,187
1572502446,84,1.0000331150054929,194,0.0011924610000000001,77,76,83,191,82,79,86,80,189,79,187
1572502447,84,1.0000331150054929,194,0.000124651,77,76,83,191,82,79,86,80,189,79,187
1572502448,84,1.0000331150054929,194,0.000107728,77,76,83,191,82,79,86,80,189,79,187
1572502449,84,1.0000331150054929,194,0.000133507,77,76,83,191,82,79,86,80,189,79,187
1572502450,84,1.0000331150054929,194,0.000123188,77,76,83,191,82,79,86,80,189,79,187
1572502451,84,1.0000331150054929,194,0.00014051799999999999,77,76,83,191,82,79,86,80,189,79,187
1572502452,84,1.0000331150054929,194,0.00011066,77,76,83,191,82,79,86,80,189,79,187
1572502453,84,1.0000331150054929,194,0.000107513,77,76,83,191,82,79,86,80,189,79,187
1572502454,84,1.0000331150054929,194,0.000118609,77,76,83,191,82,79,86,80,189,79,187
1572502455,92,1.0000331150054929,202,0.000162177,85,85,92,191,90,87,94,88,197,88,196
1572502456,92,1.0000331150054929,202,0.000133034,85,85,92,199,90,87,94,88,197,88,196
1572502457,92,1.0000331150054929,202,0.00015256799999999998,85,85,92,199,90,87,94,88,197,88,196
1572502458,92,1.0000331150054929,202,9.7182e-05,85,85,92,199,90,87,94,88,197,88,196
1572502459,92,1.0000331150054929,202,9.690799999999999e-05,85,85,92,199,90,87,94,88,197,88,196
1572502460,92,1.0000331150054929,202,0.00010214399999999999,85,85,92,199,90,87,94,88,197,88,196
1572502461,92,1.0000331150054929,202,0.00010151399999999999,85,85,92,199,90,87,94,88,197,88,196
1572502462,92,1.0000331150054929,202,0.00012196,85,85,92,199,90,87,94,88,197,88,196
1572502463,92,1.0000331150054929,202,0.000144681,85,85,92,199,90,87,94,88,197,88,196
1572502464,92,1.0000331150054929,202,0.000115188,85,85,92,199,90,87,94,88,197,88,196
1572502465,92,1.0000331150054929,202,0.00011295100000000001,85,85,92,199,90,87,94,88,197,88,196
1572502466,92,1.0000331150054929,202,0.000131343,85,85,92,199,90,87,94,88,197,88,196
1572502467,92,1.0000331150054929,202,0.00017325,85,85,92,199,90,87,94,88,197,88,196
1572502468,92,1.0000331150054929,202,0.00011142,85,85,92,199,90,87,94,88,197,88,196
1572502469,92,1.0000331150054929,202,0.000115006,85,85,92,199,90,87,94,88,197,88,196
1572502470,92,1.0000331150054929,202,0.00018601400000000003,85,85,92,199,90,87,94,88,197,88,196
1572502471,92,1.0000331150054929,202,0.00016593400000000001,85,85,92,199,90,87,94,88,197,88,196
1572502472,92,1.0000331150054929,202,0.00010850200000000001,85,85,92,199,90,87,94,88,197,88,196
1572502473,92,1.0000331150054929,202,0.000109084,85,85,92,199,90,87,94,88,197,88,196
1572502474,92,1.0000331150054929,202,9.5977e-05,85,85,92,199,90,87,94,88,197,88,196
1572502475,92,1.0000331150054929,202,0.00013257,85,85,92,199,90,87,94,88,197,88,196
1572502476,92,1.0000331150054929,202,0.00012158799999999999,85,85,92,199,90,87,94,88,197,88,196
1572502477,92,1.0000331150054929,202,0.00011628200000000001,85,85,92,199,90,87,94,88,197,88,196
1572502478,92,1.0000331150054929,202,0.000120999,85,85,92,199,90,87,94,88,197,88,196
1572502479,92,1.0000331150054929,202,0.00018926400000000002,85,85,92,199,90,87,94,88,197,88,196
1572502480,92,1.0000331150054929,202,0.000155541,85,85,92,199,90,87,94,88,197,88,196
